job.0001	1	9.73	e9fe340b-1b08-464d-bc2e-260c329a17ea	9.73	PCAWG
job.0002	2	19.87	7febec4a-3c8b-49e2-ae5c-68147a7c79a5	8.20	PCAWG
job.0002	2	19.87	b543c097-f4af-4823-af1c-d49d1dae86c0	11.67	PCAWG
job.0003	4	32.28	02b981e3-4c91-4a33-b77e-a82dacad2553	10.15	PCAWG
job.0003	4	32.28	2150a32c-ff9c-46dc-af5d-dbb917617007	8.90	PCAWG
job.0003	4	32.28	9eadb99b-d8de-42c3-9dc7-abbcde54d74d	7.48	PCAWG
job.0003	4	32.28	c21262cb-ecfe-4f74-84c3-0296fb7bb4e0	5.75	PCAWG
